SampleID,Region,Sub-region,Latitude (decimal),Longitude (decimal),Sample type,Sampling depth,Salinity,Temperature,Dissolved oxygen,Sample filtered,Sampling date (start),Sampling date (stop),Decay-correction date,Nuclide,Value type,Activity or MDA,Uncertainty,Unit
9349,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,34.115,,,NA,1980-12-15,,,137Cs,=,12198.9,12.2,Bq/m3
9350,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1981-01-15,,,137Cs,=,14852,14.85,Bq/m3
8012,North Atlantic Ocean,Irish Sea,52.17,-5.67,WATE,3,33.718,,,NA,1977-04-04,,,137Cs,=,82.77,2.73,Bq/m3
8013,North Atlantic Ocean,Irish Sea,52.2,-6.08,WATE,3,34.563,,,NA,1977-04-04,,,137Cs,=,135.75,3.26,Bq/m3
8096,North Atlantic Ocean,Irish Sea,54.47,-3.35,WATE,3,34.05,,,NA,1977-08-15,,,137Cs,=,3951.3,3.95,Bq/m3
8097,North Atlantic Ocean,Irish Sea,52.05,-5.08,WATE,3,34.32,,,NA,1977-08-15,,,137Cs,=,91.57,1.47,Bq/m3
9238,North Atlantic Ocean,Irish Sea,53.4,-4.45,WATE,0,33.859,,,NA,1980-06-20,,,137Cs,=,777.34,4.66,Bq/m3
9239,North Atlantic Ocean,Irish Sea,53.4,-4.45,WATE,0,,,,NA,1981-08-30,,,137Cs,=,4651.86,9.3,Bq/m3
6555,North Atlantic Ocean,Irish Sea,54.6,-4.12,WATE,48,33.774,,,NA,1974-11-21,,,137Cs,=,3807.3,,Bq/m3
6560,North Atlantic Ocean,Irish Sea,54.47,-3.63,WATE,3,32.801,,,NA,1974-11-21,,,137Cs,=,106227,,Bq/m3
6561,North Atlantic Ocean,Irish Sea,54.47,-3.63,WATE,16,32.859,,,NA,1974-11-21,,,137Cs,=,195841,,Bq/m3
6562,North Atlantic Ocean,Irish Sea,54.45,-3.8,WATE,3,32.935,,,NA,1974-11-21,,,137Cs,=,16590.8,,Bq/m3
6563,North Atlantic Ocean,Irish Sea,54.45,-3.8,WATE,26,33.59,,,NA,1974-11-21,,,137Cs,=,10067.7,,Bq/m3
7897,North Atlantic Ocean,Irish Sea,54.47,-3.35,WATE,3,,,,NA,1976-10-19,,,137Cs,=,3788.8,,Bq/m3
6685,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1975-01-16,,,137Cs,=,27561.3,,Bq/m3
6686,North Atlantic Ocean,Irish Sea,53.4,-4.45,WATE,0,,,,NA,1975-02-05,,,137Cs,=,1860.73,,Bq/m3
6687,North Atlantic Ocean,Irish Sea,53.32,-3.78,WATE,0,,,,NA,1975-02-05,,,137Cs,=,3970.1,,Bq/m3
6688,North Atlantic Ocean,Irish Sea,53.33,-3.4,WATE,0,,,,NA,1975-02-05,,,137Cs,=,5009.8,,Bq/m3
7655,North Atlantic Ocean,Irish Sea,52.05,-5.08,WATE,3,,,,NA,1975-11-10,,,137Cs,=,115.07,,Bq/m3
7656,North Atlantic Ocean,Irish Sea,52.17,-5.67,WATE,3,,,,NA,1975-11-10,,,137Cs,=,118.4,,Bq/m3
7657,North Atlantic Ocean,Irish Sea,52.2,-6.08,WATE,3,,,,NA,1975-11-10,,,137Cs,=,79.18,,Bq/m3
6745,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,30.651,,,NA,1976-04-15,,,137Cs,=,26244.1,,Bq/m3
6746,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1976-05-15,,,137Cs,=,25456,,Bq/m3
6747,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1976-05-15,,,137Cs,=,29082,,Bq/m3
6752,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1976-06-15,,,137Cs,=,55759,,Bq/m3
6753,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,31.315,,,NA,1976-06-15,,,137Cs,=,55759,,Bq/m3
6754,North Atlantic Ocean,Irish Sea,54.33,-3.38,WATE,0,34.721,,,NA,1976-06-24,,,137Cs,=,20061.4,,Bq/m3
6755,North Atlantic Ocean,Irish Sea,54.33,-3.38,WATE,0,32.608,,,NA,1976-07-02,,,137Cs,=,14685.3,,Bq/m3
6761,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,31.807,,,NA,1976-07-15,,,137Cs,=,38961,,Bq/m3
7012,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,31.528,,,NA,1978-04-15,,,137Cs,=,19890.83,19.89,Bq/m3
7822,North Atlantic Ocean,Irish Sea,52.17,-5.67,WATE,3,,,,NA,1976-07-29,,,137Cs,=,291.78,4.38,Bq/m3
7823,North Atlantic Ocean,Irish Sea,52.2,-6.08,WATE,3,,,,NA,1976-07-29,,,137Cs,=,438.34,4.38,Bq/m3
6820,North Atlantic Ocean,Irish Sea,54.73,-3.47,WATE,0,32.203,,,NA,1977-02-17,,,137Cs,=,2565.51,5.13,Bq/m3
6821,North Atlantic Ocean,Irish Sea,54.55,-3.58,WATE,0,32.153,,,NA,1977-02-17,,,137Cs,=,2536.05,5.07,Bq/m3
6822,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,32.115,,,NA,1977-02-17,,,137Cs,=,2505.31,5.01,Bq/m3
6828,North Atlantic Ocean,Irish Sea,54.33,-3.38,WATE,0,30.37,,,NA,1977-02-21,,,137Cs,=,10316.89,20.63,Bq/m3
6829,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1977-02-24,,,137Cs,=,23383.52,70.15,Bq/m3
6830,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1977-02-24,,,137Cs,=,22464.77,67.39,Bq/m3
6831,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,30.004,,,NA,1977-03-03,,,137Cs,=,7927.1,31.71,Bq/m3
6878,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,31.581,,,NA,1977-05-15,,,137Cs,=,76189.66,152.38,Bq/m3
6886,North Atlantic Ocean,Irish Sea,53.32,-3.78,WATE,0,32.86,,,NA,1977-05-20,,,137Cs,=,1934.03,7.74,Bq/m3
6887,North Atlantic Ocean,Irish Sea,53.33,-3.4,WATE,0,31.206,,,NA,1977-05-20,,,137Cs,=,4529.98,9.06,Bq/m3
6888,North Atlantic Ocean,Irish Sea,54.03,-2.9,WATE,0,31.299,,,NA,1977-05-20,,,137Cs,=,9407.32,18.81,Bq/m3
6889,North Atlantic Ocean,Irish Sea,54.1,-3.27,WATE,0,32.746,,,NA,1977-05-23,,,137Cs,=,19173.11,38.35,Bq/m3
6894,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,32.701,,,NA,1977-05-23,,,137Cs,=,22434.17,44.87,Bq/m3
6895,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,32.014,,,NA,1977-05-23,,,137Cs,=,70645.21,141.29,Bq/m3
7738,North Atlantic Ocean,Irish Sea,52.05,-5.08,WATE,3,34.304,,,NA,1976-02-23,,,137Cs,=,1115.55,,Bq/m3
7739,North Atlantic Ocean,Irish Sea,52.17,-5.67,WATE,3,34.732,,,NA,1976-02-23,,,137Cs,=,410.33,,Bq/m3
7740,North Atlantic Ocean,Irish Sea,52.2,-6.08,WATE,3,34.669,,,NA,1976-02-23,,,137Cs,=,184.26,,Bq/m3
7741,North Atlantic Ocean,Irish Sea,52.17,-5.67,WATE,3,34.58,,,NA,1976-03-08,,,137Cs,=,488.4,,Bq/m3
7742,North Atlantic Ocean,Irish Sea,52.2,-6.08,WATE,3,34.668,,,NA,1976-03-08,,,137Cs,=,318.2,,Bq/m3
7748,North Atlantic Ocean,Irish Sea,54.47,-3.35,WATE,3,33.879,,,NA,1976-03-17,,,137Cs,=,3031.04,,Bq/m3
9117,North Atlantic Ocean,Irish Sea,54.73,-3.45,WATE,0,33.299,,,NA,1984-11-05,,,137Cs,=,2917.51,17.51,Bq/m3
9338,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,31.102,,,NA,1980-01-15,,,137Cs,=,22139.3,22.14,Bq/m3
9343,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,33.218,,,NA,1980-06-15,,,137Cs,=,28573.8,28.57,Bq/m3
9344,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,32.496,,,NA,1980-07-15,,,137Cs,=,36142.4,36.14,Bq/m3
9345,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,28.916,,,NA,1980-08-15,,,137Cs,=,23586.8,23.59,Bq/m3
9346,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,28.837,,,NA,1980-09-15,,,137Cs,=,21627.8,21.63,Bq/m3
7588,North Atlantic Ocean,Irish Sea,52.05,-5.08,WATE,3,34.624,,,NA,1975-09-13,,,137Cs,=,103.23,,Bq/m3
7589,North Atlantic Ocean,Irish Sea,52.17,-5.67,WATE,3,35.058,,,NA,1975-09-13,,,137Cs,=,19.8,,Bq/m3
7590,North Atlantic Ocean,Irish Sea,52.2,-6.08,WATE,3,,,,NA,1975-09-13,,,137Cs,=,196.1,,Bq/m3
6945,North Atlantic Ocean,Irish Sea,53.4,-4.5,WATE,0,,,,NA,1977-09-22,,,137Cs,=,1760.87,5.28,Bq/m3
6946,North Atlantic Ocean,Irish Sea,54.33,-3.38,WATE,0,30.949,,,NA,1977-10-10,,,137Cs,=,18143.73,18.14,Bq/m3
6947,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,30.294,,,NA,1977-10-15,,,137Cs,=,28689.1,28.69,Bq/m3
6948,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,31.106,,,NA,1977-10-15,,,137Cs,=,26948.88,26.95,Bq/m3
7013,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,31.621,,,NA,1978-04-15,,,137Cs,=,27057.88,27.06,Bq/m3
7021,North Atlantic Ocean,Irish Sea,54.33,-3.38,WATE,0,28.152,,,NA,1978-05-05,,,137Cs,=,18586.51,18.59,Bq/m3
7023,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,32.036,,,NA,1978-05-15,,,137Cs,=,28126.88,28.13,Bq/m3
7028,North Atlantic Ocean,Irish Sea,54.33,-3.38,WATE,0,28.01,,,NA,1978-05-18,,,137Cs,=,27261.23,27.26,Bq/m3
6689,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1975-02-14,,,137Cs,=,53946,,Bq/m3
6694,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1975-04-14,,,137Cs,=,52984,,Bq/m3
6695,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1975-04-14,,,137Cs,=,35719.8,,Bq/m3
6696,North Atlantic Ocean,Irish Sea,53.4,-4.45,WATE,0,,,,NA,1975-04-24,,,137Cs,=,4773,,Bq/m3
6697,North Atlantic Ocean,Irish Sea,53.32,-3.78,WATE,0,,,,NA,1975-04-25,,,137Cs,=,6682.2,,Bq/m3
6702,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1975-06-15,,,137Cs,=,119880,,Bq/m3
6703,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1975-06-16,,,137Cs,=,29385.4,,Bq/m3
6704,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,29.405,,,NA,1975-07-17,,,137Cs,=,66045,,Bq/m3
6705,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,29.992,,,NA,1975-07-17,,,137Cs,=,46435,,Bq/m3
6769,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,32.462,,,NA,1976-08-15,,,137Cs,=,22798.92,45.6,Bq/m3
6770,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,32.268,,,NA,1976-08-15,,,137Cs,=,56407.61,112.82,Bq/m3
6771,North Atlantic Ocean,Irish Sea,54.03,-2.9,WATE,0,33.74,,,NA,1976-08-15,,,137Cs,=,3135.75,6.27,Bq/m3
6772,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,32.462,,,NA,1976-08-15,,,137Cs,=,22799.4,,Bq/m3
6777,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,32.571,,,NA,1976-09-15,,,137Cs,=,49876,,Bq/m3
6778,North Atlantic Ocean,Irish Sea,54.33,-3.38,WATE,0,19.731,,,NA,1976-09-20,,,137Cs,=,22310.67,44.62,Bq/m3
8098,North Atlantic Ocean,Irish Sea,52.17,-5.67,WATE,3,34.73,,,NA,1977-08-15,,,137Cs,=,27.42,0.96,Bq/m3
8099,North Atlantic Ocean,Irish Sea,52.2,-6.08,WATE,3,34.373,,,NA,1977-08-15,,,137Cs,=,184.52,1.66,Bq/m3
9236,North Atlantic Ocean,Irish Sea,53.4,-4.45,WATE,0,32.671,,,NA,1980-02-25,,,137Cs,=,707.59,6.37,Bq/m3
9237,North Atlantic Ocean,Irish Sea,53.4,-4.45,WATE,0,28.827,,,NA,1980-04-17,,,137Cs,=,582.3,11.65,Bq/m3
8206,North Atlantic Ocean,Irish Sea,54.47,-3.35,WATE,3,33.376,,,NA,1978-02-12,,,137Cs,=,6147.59,6.15,Bq/m3
8207,North Atlantic Ocean,Irish Sea,52.05,-5.08,WATE,3,34.769,,,NA,1978-02-14,,,137Cs,=,106.89,1.5,Bq/m3
8208,North Atlantic Ocean,Irish Sea,52.17,-5.67,WATE,3,34.908,,,NA,1978-02-14,,,137Cs,=,43.77,1.01,Bq/m3
8209,North Atlantic Ocean,Irish Sea,52.2,-6.08,WATE,3,34.634,,,NA,1978-02-14,,,137Cs,=,33.49,0.97,Bq/m3
8298,North Atlantic Ocean,Irish Sea,54.47,-3.35,WATE,3,33.632,,,NA,1978-06-12,,,137Cs,=,5257.07,10.51,Bq/m3
7024,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,32.486,,,NA,1978-05-15,,,137Cs,=,41936.91,41.94,Bq/m3
6690,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1975-02-16,,,137Cs,=,25607.7,,Bq/m3
6692,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1975-03-16,,,137Cs,=,67414,,Bq/m3
6693,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1975-03-16,,,137Cs,=,34099.2,,Bq/m3
6698,North Atlantic Ocean,Irish Sea,53.33,-3.4,WATE,0,,,,NA,1975-04-25,,,137Cs,=,10012.2,,Bq/m3
6699,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1975-05-15,,,137Cs,=,51430,,Bq/m3
6700,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1975-05-15,,,137Cs,=,31916.2,,Bq/m3
6767,North Atlantic Ocean,Irish Sea,54.33,-3.38,WATE,0,32.505,,,NA,1976-07-26,,,137Cs,=,29111.6,,Bq/m3
6768,North Atlantic Ocean,Irish Sea,54.33,-3.38,WATE,0,,,,NA,1976-08-10,,,137Cs,=,33728.28,67.46,Bq/m3
6773,North Atlantic Ocean,Irish Sea,54.33,-3.38,WATE,0,35.384,,,NA,1976-08-31,,,137Cs,=,48207.67,96.42,Bq/m3
6774,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,32.571,,,NA,1976-09-15,,,137Cs,=,49872.67,99.75,Bq/m3
6775,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,32.196,,,NA,1976-09-15,,,137Cs,=,69880.79,139.76,Bq/m3
6776,North Atlantic Ocean,Irish Sea,54.33,-3.38,WATE,0,,,,NA,1976-09-15,,,137Cs,=,12543.74,37.63,Bq/m3
7492,North Atlantic Ocean,Irish Sea,52.2,-6.08,WATE,3,,,,NA,1975-06-23,,,137Cs,=,321.53,,Bq/m3
7494,North Atlantic Ocean,Irish Sea,54.47,-3.35,WATE,3,,,,NA,1975-06-30,,,137Cs,=,11688.3,,Bq/m3
6840,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,30.011,,,NA,1977-03-17,,,137Cs,=,7352.42,14.7,Bq/m3
6841,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,30.914,,,NA,1977-03-18,,,137Cs,=,6418.43,19.26,Bq/m3
6842,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1977-03-24,,,137Cs,=,15010.01,45.03,Bq/m3
6843,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1977-03-24,,,137Cs,=,28777.64,57.56,Bq/m3
6848,North Atlantic Ocean,Irish Sea,53.4,-4.5,WATE,0,33.599,,,NA,1977-04-01,,,137Cs,=,3495.09,10.49,Bq/m3
6849,North Atlantic Ocean,Irish Sea,53.33,-3.4,WATE,0,31.005,,,NA,1977-04-01,,,137Cs,=,2579.53,7.74,Bq/m3
6850,North Atlantic Ocean,Irish Sea,54.33,-3.38,WATE,0,31.377,,,NA,1977-04-05,,,137Cs,=,38594.7,77.19,Bq/m3
6851,North Atlantic Ocean,Irish Sea,54.43,-3.53,WATE,0,32.26,,,NA,1977-04-05,,,137Cs,=,16708.13,33.42,Bq/m3
6852,North Atlantic Ocean,Irish Sea,54.73,-3.47,WATE,0,27.66,,,NA,1977-04-05,,,137Cs,=,10143.44,20.29,Bq/m3
6899,North Atlantic Ocean,Irish Sea,54.33,-3.38,WATE,0,25.874,,,NA,1977-06-13,,,137Cs,=,30640.63,30.64,Bq/m3
6908,North Atlantic Ocean,Irish Sea,54.33,-3.38,WATE,0,31.112,,,NA,1977-07-13,,,137Cs,=,17623.32,17.62,Bq/m3
6909,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,32.427,,,NA,1977-07-15,,,137Cs,=,22863.48,22.86,Bq/m3
6910,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,31.591,,,NA,1977-07-15,,,137Cs,=,31048.77,31.05,Bq/m3
7093,North Atlantic Ocean,Irish Sea,54.33,-3.38,WATE,0,21.345,,,NA,1978-11-01,,,137Cs,=,21401.1,42.8,Bq/m3
7102,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,32.148,,,NA,1978-11-15,,,137Cs,=,93627.02,93.63,Bq/m3
7191,North Atlantic Ocean,Irish Sea,54.03,-2.9,WATE,0,,,,NA,1979-07-04,,,137Cs,=,7553.15,7.55,Bq/m3
7193,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1979-07-15,,,137Cs,=,14345.8,14.35,Bq/m3
7194,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1979-07-15,,,137Cs,=,33620,33.62,Bq/m3
6567,North Atlantic Ocean,Irish Sea,54.25,-3.7,WATE,32,33.682,,,NA,1974-11-21,,,137Cs,=,6549,,Bq/m3
6573,North Atlantic Ocean,Irish Sea,54.42,-3.67,WATE,22,33.528,,,NA,1974-11-21,,,137Cs,=,8517.4,,Bq/m3
8122,North Atlantic Ocean,Irish Sea,54.47,-3.35,WATE,3,33.905,,,NA,1977-09-15,,,137Cs,=,8500.45,8.5,Bq/m3
8127,North Atlantic Ocean,Irish Sea,52.2,-6.08,WATE,3,34.579,,,NA,1977-10-17,,,137Cs,=,95.02,1.52,Bq/m3
8263,North Atlantic Ocean,Irish Sea,52.17,-5.67,WATE,3,34.583,,,NA,1978-05-08,,,137Cs,=,49.73,0.94,Bq/m3
6574,North Atlantic Ocean,Irish Sea,54.43,-3.58,WATE,3,32.73,,,NA,1974-11-21,,,137Cs,=,204314,,Bq/m3
6575,North Atlantic Ocean,Irish Sea,54.43,-3.58,WATE,17,33.008,,,NA,1974-11-21,,,137Cs,=,23021.4,,Bq/m3
6581,North Atlantic Ocean,Irish Sea,54.32,-3.5,WATE,15,32.982,,,NA,1974-11-21,,,137Cs,=,13926.8,,Bq/m3
6584,North Atlantic Ocean,Irish Sea,54.23,-4.12,WATE,3,33.846,,,NA,1974-11-22,,,137Cs,=,4366,,Bq/m3
6623,North Atlantic Ocean,Irish Sea,53.9,-6.08,WATE,22,33.923,,,NA,1974-11-23,,,137Cs,=,890.22,,Bq/m3
6624,North Atlantic Ocean,Irish Sea,53.57,-5.93,WATE,3,34.173,,,NA,1974-11-23,,,137Cs,=,533.17,,Bq/m3
6625,North Atlantic Ocean,Irish Sea,53.57,-5.93,WATE,31,34.201,,,NA,1974-11-23,,,137Cs,=,460.65,,Bq/m3
6626,North Atlantic Ocean,Irish Sea,53.57,-5.5,WATE,3,34.228,,,NA,1974-11-23,,,137Cs,=,501.35,,Bq/m3
6631,North Atlantic Ocean,Irish Sea,53.53,-4.53,WATE,52,33.836,,,NA,1974-11-23,,,137Cs,=,1066.34,,Bq/m3
6632,North Atlantic Ocean,Irish Sea,53.07,-4.52,WATE,3,33.878,,,NA,1974-11-24,,,137Cs,=,749.99,,Bq/m3
6633,North Atlantic Ocean,Irish Sea,53.07,-4.52,WATE,11,33.873,,,NA,1974-11-24,,,137Cs,=,685.61,,Bq/m3
6634,North Atlantic Ocean,Irish Sea,53.07,-4.97,WATE,3,34.355,,,NA,1974-11-24,,,137Cs,=,277.13,,Bq/m3
6640,North Atlantic Ocean,Irish Sea,52.58,-6.05,WATE,3,34.358,,,NA,1974-11-24,,,137Cs,=,353.35,,Bq/m3
6707,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,31.102,,,NA,1975-08-15,,,137Cs,=,87949,,Bq/m3
6708,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,32.473,,,NA,1975-08-15,,,137Cs,=,44437,,Bq/m3
6709,North Atlantic Ocean,Irish Sea,53.4,-4.45,WATE,0,33.692,,,NA,1975-08-29,,,137Cs,=,2339.51,,Bq/m3
6710,North Atlantic Ocean,Irish Sea,53.32,-3.78,WATE,0,32.965,,,NA,1975-08-29,,,137Cs,=,4251.3,,Bq/m3
6715,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,31.125,,,NA,1975-10-15,,,137Cs,=,120472,,Bq/m3
6716,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,27.939,,,NA,1975-11-15,,,137Cs,=,49950,,Bq/m3
6717,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,31.52,,,NA,1975-11-15,,,137Cs,=,67488,,Bq/m3
6723,North Atlantic Ocean,Irish Sea,53.33,-3.4,WATE,0,,,,NA,1975-12-18,,,137Cs,=,11162.9,,Bq/m3
6724,North Atlantic Ocean,Irish Sea,54.55,-3.58,WATE,0,,,,NA,1976-01-11,,,137Cs,=,23546.8,,Bq/m3
6725,North Atlantic Ocean,Irish Sea,54.45,-3.55,WATE,0,,,,NA,1976-01-11,,,137Cs,=,30118,,Bq/m3
6782,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,31.1,,,NA,1976-10-15,,,137Cs,=,30421.4,,Bq/m3
6783,North Atlantic Ocean,Irish Sea,53.33,-3.4,WATE,0,31.154,,,NA,1976-10-18,,,137Cs,=,9680.61,19.36,Bq/m3
6784,North Atlantic Ocean,Irish Sea,53.32,-3.78,WATE,0,32.5,,,NA,1976-10-18,,,137Cs,=,8018.38,16.04,Bq/m3
6785,North Atlantic Ocean,Irish Sea,53.4,-4.5,WATE,0,33.15,,,NA,1976-10-18,,,137Cs,=,4969.69,9.94,Bq/m3
6790,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,30.798,,,NA,1976-11-15,,,137Cs,=,25168.47,50.34,Bq/m3
6791,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,30.433,,,NA,1976-11-15,,,137Cs,=,27059.43,54.12,Bq/m3
6792,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,30.798,,,NA,1976-11-15,,,137Cs,=,25167.4,,Bq/m3
6793,North Atlantic Ocean,Irish Sea,54.03,-2.9,WATE,0,34.043,,,NA,1976-11-16,,,137Cs,=,4985.79,14.96,Bq/m3
6798,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,21.702,,,NA,1976-12-15,,,137Cs,=,24507.17,49.01,Bq/m3
6799,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,31.041,,,NA,1976-12-15,,,137Cs,=,23553.87,47.11,Bq/m3
6800,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,21.702,,,NA,1976-12-15,,,137Cs,=,24508.8,,Bq/m3
7226,North Atlantic Ocean,Irish Sea,53.33,-3.4,WATE,0,,,,NA,1979-10-01,,,137Cs,=,5269.99,10.54,Bq/m3
7227,North Atlantic Ocean,Irish Sea,53.32,-3.78,WATE,0,,,,NA,1979-10-01,,,137Cs,=,3416.41,6.83,Bq/m3
7228,North Atlantic Ocean,Irish Sea,54.22,-3.33,WATE,0,,,,NA,1979-10-04,,,137Cs,=,22804.4,22.8,Bq/m3
7235,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1979-10-15,,,137Cs,=,43850.6,,Bq/m3
7236,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1979-10-15,,,137Cs,=,38230.2,,Bq/m3
7241,North Atlantic Ocean,Irish Sea,53.32,-3.78,WATE,0,,,,NA,1979-10-23,,,137Cs,=,3624.66,7.25,Bq/m3
7242,North Atlantic Ocean,Irish Sea,53.33,-3.4,WATE,0,,,,NA,1979-10-23,,,137Cs,=,6245.36,6.25,Bq/m3
7243,North Atlantic Ocean,Irish Sea,53.43,-3.05,WATE,0,,,,NA,1979-10-23,,,137Cs,=,6365.65,6.37,Bq/m3
7244,North Atlantic Ocean,Irish Sea,53.6,-3.05,WATE,0,,,,NA,1979-10-23,,,137Cs,=,6647.95,13.3,Bq/m3
7408,North Atlantic Ocean,Irish Sea,52.05,-5.08,WATE,3,,,,NA,1975-05-05,,,137Cs,=,502.83,,Bq/m3
7409,North Atlantic Ocean,Irish Sea,52.17,-5.67,WATE,3,,,,NA,1975-05-05,,,137Cs,=,478.78,,Bq/m3
7410,North Atlantic Ocean,Irish Sea,52.2,-6.08,WATE,3,,,,NA,1975-05-05,,,137Cs,=,808.82,,Bq/m3
7511,North Atlantic Ocean,Irish Sea,52.2,-6.08,WATE,3,34.566,,,NA,1975-07-14,,,137Cs,=,99.53,,Bq/m3
6779,North Atlantic Ocean,Irish Sea,54.03,-2.9,WATE,0,,,,NA,1976-09-22,,,137Cs,=,6000.99,18,Bq/m3
6780,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1976-10-15,,,137Cs,=,30422.84,60.85,Bq/m3
7490,North Atlantic Ocean,Irish Sea,52.05,-5.08,WATE,3,,,,NA,1975-06-23,,,137Cs,=,266.4,,Bq/m3
7491,North Atlantic Ocean,Irish Sea,52.17,-5.67,WATE,3,,,,NA,1975-06-23,,,137Cs,=,149.48,,Bq/m3
6839,North Atlantic Ocean,Irish Sea,54.33,-3.38,WATE,0,30.68,,,NA,1977-03-16,,,137Cs,=,8071.99,16.14,Bq/m3
6844,North Atlantic Ocean,Irish Sea,54.03,-2.9,WATE,0,30.391,,,NA,1977-03-26,,,137Cs,=,8361.78,16.72,Bq/m3
6845,North Atlantic Ocean,Irish Sea,53.32,-3.78,WATE,0,32.201,,,NA,1977-03-30,,,137Cs,=,2552.04,7.66,Bq/m3
6846,North Atlantic Ocean,Irish Sea,54.48,-3.6,WATE,0,,,,NA,1977-03-31,,,137Cs,=,10349.12,41.4,Bq/m3
6847,North Atlantic Ocean,Irish Sea,54.38,-3.48,WATE,0,,,,NA,1977-03-31,,,137Cs,=,53306.27,106.61,Bq/m3
